,Date,Price - USD/Bushel
3392,1972-12-20,1.5425
3393,1972-12-21,1.5575
3394,1972-12-22,1.5375
3395,1972-12-26,1.5362
3396,1972-12-27,1.5275
3397,1972-12-29,1.5475
3398,1973-01-02,1.5175
3399,1973-01-03,1.5462
3400,1973-01-04,1.55
3401,1973-01-05,1.5575
3402,1973-01-08,1.5287
3403,1973-01-09,1.5587
3404,1973-01-10,1.605
3405,1973-01-11,1.5725
3406,1973-01-12,1.5775
3407,1973-01-15,1.55
3408,1973-01-16,1.5737
3409,1973-01-17,1.5675
3410,1973-01-18,1.5775
3411,1973-01-19,1.5675
3412,1973-01-22,1.5825
3413,1973-01-23,1.5925
3414,1973-01-24,1.5825
3415,1973-01-26,1.6175
3416,1973-01-29,1.6125
3417,1973-01-30,1.62
3418,1973-01-31,1.615
3419,1973-02-01,1.6012
3420,1973-02-02,1.59
3421,1973-02-05,1.6
3422,1973-02-06,1.56
3423,1973-02-07,1.5087
3424,1973-02-08,1.5262
3425,1973-02-09,1.5525
3426,1973-02-12,1.5925
3427,1973-02-13,1.5987
3428,1973-02-14,1.5687
3429,1973-02-15,1.5925
3430,1973-02-16,1.6187
3431,1973-02-20,1.6575
3432,1973-02-21,1.7087
3433,1973-02-22,1.7275
3434,1973-02-23,1.6652
3435,1973-02-26,1.6447
3436,1973-02-27,1.6157
3437,1973-02-28,1.5967
3438,1973-03-01,1.6337
3439,1973-03-02,1.6062
3440,1973-03-05,1.6337
3441,1973-03-06,1.6425
3442,1973-03-07,1.6475
3443,1973-03-08,1.6137
3444,1973-03-09,1.6238
3445,1973-03-12,1.5862
3446,1973-03-13,1.54
3447,1973-03-14,1.5625
3448,1973-03-15,1.5875
3449,1973-03-16,1.5812
3450,1973-03-19,1.5562
3451,1973-03-20,1.5587
3452,1973-03-21,1.5737
3453,1973-03-22,1.6237
3454,1973-03-23,1.5937
3455,1973-03-26,1.585
3456,1973-03-27,1.5637
3457,1973-03-28,1.5775
3458,1973-03-29,1.5612
3459,1973-03-30,1.555
3460,1973-04-02,1.5912
3461,1973-04-03,1.5787
3462,1973-04-04,1.6037
3463,1973-04-05,1.5937
3464,1973-04-06,1.5875
3465,1973-04-09,1.6087
3466,1973-04-10,1.5937
3467,1973-04-11,1.5825
3468,1973-04-12,1.5975
3469,1973-04-13,1.5975
3470,1973-04-16,1.6012
3471,1973-04-17,1.5937
3472,1973-04-18,1.59
3473,1973-04-19,1.595
3474,1973-04-23,1.615
3475,1973-04-24,1.6175
3476,1973-04-25,1.639
3477,1973-04-26,1.618
3478,1973-04-27,1.6055
3479,1973-04-30,1.6502
3480,1973-05-01,1.6925
3481,1973-05-02,1.6675
3482,1973-05-03,1.7125
3483,1973-05-04,1.7175
3484,1973-05-07,1.7687
3485,1973-05-08,1.8237
3486,1973-05-09,1.8237
3487,1973-05-10,1.7475
3488,1973-05-11,1.7512
3489,1973-05-14,1.79
3490,1973-05-15,1.835
3491,1973-05-16,1.7775
3492,1973-05-17,1.77
3493,1973-05-18,1.8175
3494,1973-05-21,1.8937
3495,1973-05-22,1.9
3496,1973-05-23,1.915
3497,1973-05-24,1.9662
3498,1973-05-25,2.0463
3499,1973-05-29,2.1262
3500,1973-05-30,2.1037
3501,1973-05-31,2.1837
3502,1973-06-01,2.2325
3503,1973-06-04,2.3325
3504,1973-06-05,2.42
3505,1973-06-06,2.32
3506,1973-06-07,2.22
3507,1973-06-08,2.2075
3508,1973-06-11,2.3075
3509,1973-06-12,2.38
3510,1973-06-13,2.325
3511,1973-06-14,2.225
3512,1973-06-15,2.125
3513,1973-06-18,2.225
3514,1973-06-19,2.325
3515,1973-06-20,2.32
3516,1973-06-21,2.42
3517,1973-06-22,2.4
3518,1973-06-25,2.38
3519,1973-06-26,2.2445
3520,1973-06-27,2.176
3521,1973-06-28,2.0475
3522,1973-06-29,2.0275
3523,1973-07-02,2.0975
3524,1973-07-03,2.145
3525,1973-07-05,2.045
3526,1973-07-06,2.0125
3527,1973-07-09,2.035
3528,1973-07-10,1.99
3529,1973-07-11,2.09
3530,1973-07-12,2.145
3531,1973-07-13,2.225
3532,1973-07-16,2.3125
3533,1973-07-17,2.2375
3534,1973-07-18,2.2687
3535,1973-07-19,2.3687
3536,1973-07-20,2.4687
3537,1973-07-23,2.5687
3538,1973-07-24,2.6175
3539,1973-07-25,2.7175
3540,1973-07-26,2.78
3541,1973-07-27,2.68
3542,1973-07-30,2.78
3543,1973-07-31,2.88
3544,1973-08-01,2.78
3545,1973-08-02,2.7125
3546,1973-08-03,2.8125
3547,1973-08-06,2.9125
3548,1973-08-07,3.0125
3549,1973-08-08,3.1125
3550,1973-08-09,3.1775
3551,1973-08-10,3.2775
3552,1973-08-13,3.3775
3553,1973-08-14,3.4775
3554,1973-08-15,3.3775
3555,1973-08-16,3.2775
3556,1973-08-17,3.205
3557,1973-08-20,3.115
3558,1973-08-21,3.015
3559,1973-08-22,2.915
3560,1973-08-23,2.815
3561,1973-08-24,2.9
3562,1973-08-27,2.8
3563,1973-08-28,2.6785
3564,1973-08-29,2.619
3565,1973-08-30,2.509
3566,1973-08-31,2.5035
3567,1973-09-04,2.405
3568,1973-09-05,2.305
3569,1973-09-06,2.37
3570,1973-09-07,2.47
3571,1973-09-10,2.44
3572,1973-09-11,2.4875
3573,1973-09-12,2.3875
3574,1973-09-13,2.415
3575,1973-09-14,2.4975
3576,1973-09-17,2.5975
3577,1973-09-18,2.4975
3578,1973-09-19,2.495
3579,1973-09-20,2.5
3580,1973-09-21,2.485
3581,1973-09-24,2.585
3582,1973-09-25,2.6025
3583,1973-09-26,2.5175
3584,1973-09-27,2.51
3585,1973-09-28,2.5225
3586,1973-10-01,2.475
3587,1973-10-02,2.4275
3588,1973-10-03,2.5125
3589,1973-10-04,2.4375
3590,1973-10-05,2.455
3591,1973-10-09,2.555
3592,1973-10-10,2.62
3593,1973-10-11,2.635
3594,1973-10-12,2.535
3595,1973-10-15,2.4375
3596,1973-10-16,2.3962
3597,1973-10-17,2.4475
3598,1973-10-18,2.46
3599,1973-10-19,2.4125
3600,1973-10-22,2.3975
3601,1973-10-23,2.395
3602,1973-10-24,2.4475
3603,1973-10-25,2.5025
3604,1973-10-26,2.445
3605,1973-10-29,2.345
3606,1973-10-30,2.36
3607,1973-10-31,2.385
3608,1973-11-01,2.3975
3609,1973-11-02,2.3625
3610,1973-11-05,2.3725
3611,1973-11-06,2.345
3612,1973-11-07,2.34
3613,1973-11-08,2.3725
3614,1973-11-09,2.38
3615,1973-11-12,2.48
3616,1973-11-13,2.535
3617,1973-11-14,2.5625
3618,1973-11-15,2.555
3619,1973-11-16,2.5725
3620,1973-11-19,2.5875
3621,1973-11-20,2.6875
3622,1973-11-21,2.7725
3623,1973-11-23,2.725
3624,1973-11-26,2.625
3625,1973-11-27,2.545
3626,1973-11-28,2.6525
3627,1973-11-29,2.631
3628,1973-11-30,2.6385
3629,1973-12-03,2.63
3630,1973-12-04,2.7275
3631,1973-12-05,2.6275
3632,1973-12-06,2.6825
3633,1973-12-07,2.6825
3634,1973-12-10,2.6625
3635,1973-12-11,2.7425
3636,1973-12-12,2.7025
3637,1973-12-13,2.71
3638,1973-12-14,2.6813
3639,1973-12-17,2.74
3640,1973-12-18,2.69
3641,1973-12-19,2.715
3642,1973-12-20,2.72
3643,1973-12-21,2.7125
3644,1973-12-26,2.6725
3645,1973-12-27,2.7025
3646,1973-12-28,2.7125
3647,1973-12-31,2.6875
3648,1974-01-02,2.735
3649,1974-01-03,2.72
3650,1974-01-04,2.7325
3651,1974-01-07,2.8125
3652,1974-01-08,2.825
3653,1974-01-09,2.7675
3654,1974-01-10,2.865
3655,1974-01-11,2.8475
3656,1974-01-14,2.89
3657,1974-01-15,2.8725
3658,1974-01-16,2.885
3659,1974-01-17,2.9175
3660,1974-01-18,2.895
3661,1974-01-21,2.9275
3662,1974-01-22,2.8675
3663,1974-01-23,2.8075
3664,1974-01-24,2.8425
3665,1974-01-25,2.9425
3666,1974-01-28,2.9875
3667,1974-01-29,2.9475
3668,1974-01-30,2.9825
3669,1974-01-31,3.0175
3670,1974-02-01,3.015
3671,1974-02-04,3.0
3672,1974-02-05,2.9875
3673,1974-02-06,2.9625
3674,1974-02-07,2.9725
3675,1974-02-08,3.0325
3676,1974-02-11,3.0675
3677,1974-02-13,3.0425
3678,1974-02-14,3.0875
3679,1974-02-15,3.115
3680,1974-02-19,3.205
3681,1974-02-20,3.23
3682,1974-02-21,3.2075
3683,1974-02-22,3.2875
3684,1974-02-25,3.399
3685,1974-02-26,3.3885
3686,1974-02-27,3.3015
3687,1974-02-28,3.2145
3688,1974-03-01,3.305
3689,1974-03-04,3.205
3690,1974-03-05,3.105
3691,1974-03-06,3.0925
3692,1974-03-07,3.1475
3693,1974-03-08,3.0475
3694,1974-03-11,2.995
3695,1974-03-12,3.0375
3696,1974-03-13,3.0425
3697,1974-03-14,3.0125
3698,1974-03-15,2.9125
3699,1974-03-18,3.01
3700,1974-03-19,3.0725
3701,1974-03-20,2.9825
3702,1974-03-21,2.9825
3703,1974-03-22,3.0325
3704,1974-03-25,2.9325
3705,1974-03-26,2.895
3706,1974-03-27,2.825
3707,1974-03-28,2.7875
3708,1974-03-29,2.78
3709,1974-04-01,2.68
3710,1974-04-02,2.58
3711,1974-04-03,2.675
3712,1974-04-04,2.5775
3713,1974-04-05,2.5175
3714,1974-04-08,2.54
3715,1974-04-09,2.64
3716,1974-04-10,2.6725
3717,1974-04-11,2.5725
3718,1974-04-15,2.6425
3719,1974-04-16,2.62
3720,1974-04-17,2.61
3721,1974-04-18,2.6225
3722,1974-04-19,2.675
3723,1974-04-22,2.7125
3724,1974-04-23,2.7025
3725,1974-04-24,2.7175
3726,1974-04-25,2.819
3727,1974-04-26,2.851
3728,1974-04-29,2.7585
3729,1974-04-30,2.7755
3730,1974-05-01,2.7175
3731,1974-05-02,2.705
3732,1974-05-03,2.62
3733,1974-05-06,2.52
3734,1974-05-07,2.5175
3735,1974-05-08,2.58
3736,1974-05-09,2.55
3737,1974-05-10,2.6125
3738,1974-05-13,2.6525
3739,1974-05-14,2.64
3740,1974-05-15,2.67
3741,1974-05-16,2.71
3742,1974-05-17,2.6975
3743,1974-05-20,2.6025
3744,1974-05-21,2.645
3745,1974-05-22,2.615
3746,1974-05-23,2.61
3747,1974-05-24,2.6125
3748,1974-05-28,2.6275
3749,1974-05-29,2.705
3750,1974-05-30,2.6875
3751,1974-05-31,2.66
3752,1974-06-03,2.6175
3753,1974-06-04,2.6325
3754,1974-06-05,2.7325
3755,1974-06-06,2.7625
3756,1974-06-07,2.775
3757,1974-06-10,2.7725
3758,1974-06-11,2.7675
3759,1974-06-12,2.795
3760,1974-06-13,2.79
3761,1974-06-14,2.7525
3762,1974-06-17,2.8225
3763,1974-06-18,2.8075
3764,1974-06-19,2.8975
3765,1974-06-20,2.8675
3766,1974-06-21,2.9425
3767,1974-06-24,3.0425
3768,1974-06-25,2.9175
3769,1974-06-26,2.973
3770,1974-06-27,2.9035
3771,1974-06-28,2.9105
3772,1974-07-01,2.9925
3773,1974-07-02,2.955
3774,1974-07-03,3.0025
3775,1974-07-05,3.0025
3776,1974-07-08,3.1025
3777,1974-07-09,3.055
3778,1974-07-10,2.9775
3779,1974-07-11,3.02
3780,1974-07-12,3.1075
3781,1974-07-15,3.2075
3782,1974-07-16,3.18
3783,1974-07-17,3.1425
3784,1974-07-18,3.2425
3785,1974-07-19,3.3225
3786,1974-07-22,3.275
3787,1974-07-23,3.3325
3788,1974-07-24,3.4325
3789,1974-07-25,3.5325
3790,1974-07-26,3.6325
3791,1974-07-29,3.7325
3792,1974-07-30,3.695
3793,1974-07-31,3.795
3794,1974-08-01,3.695
3795,1974-08-02,3.595
3796,1974-08-05,3.495
3797,1974-08-06,3.595
3798,1974-08-07,3.695
3799,1974-08-08,3.64
3800,1974-08-09,3.54
3801,1974-08-12,3.44
3802,1974-08-13,3.54
3803,1974-08-14,3.64
3804,1974-08-15,3.575
3805,1974-08-16,3.6725
3806,1974-08-19,3.6475
3807,1974-08-20,3.5475
3808,1974-08-21,3.525
3809,1974-08-22,3.625
3810,1974-08-23,3.6675
3811,1974-08-26,3.5675
3812,1974-08-27,3.489
3813,1974-08-28,3.518
3814,1974-08-29,3.458
3815,1974-08-30,3.427
3816,1974-09-03,3.3225
3817,1974-09-04,3.265
3818,1974-09-05,3.345
3819,1974-09-06,3.38
3820,1974-09-09,3.48
3821,1974-09-10,3.4475
3822,1974-09-11,3.495
3823,1974-09-12,3.565
3824,1974-09-13,3.5075
3825,1974-09-16,3.4075
3826,1974-09-17,3.365
3827,1974-09-18,3.3925
3828,1974-09-19,3.435
3829,1974-09-20,3.415
3830,1974-09-23,3.515
3831,1974-09-24,3.615
3832,1974-09-25,3.575
3833,1974-09-26,3.675
3834,1974-09-27,3.775
3835,1974-09-30,3.875
3836,1974-10-01,3.775
3837,1974-10-02,3.85
3838,1974-10-03,3.95
3839,1974-10-04,3.9375
3840,1974-10-07,3.8375
3841,1974-10-08,3.7375
3842,1974-10-09,3.79
3843,1974-10-10,3.8575
3844,1974-10-11,3.785
3845,1974-10-14,3.88
3846,1974-10-15,3.8825
3847,1974-10-16,3.8625
3848,1974-10-17,3.805
3849,1974-10-18,3.8025
3850,1974-10-21,3.8275
3851,1974-10-22,3.8225
3852,1974-10-23,3.775
3853,1974-10-24,3.72
3854,1974-10-25,3.6275
3855,1974-10-28,3.6375
3856,1974-10-29,3.7375
3857,1974-10-30,3.7475
3858,1974-10-31,3.8075
3859,1974-11-01,3.765
3860,1974-11-04,3.7825
3861,1974-11-06,3.79
3862,1974-11-07,3.7825
3863,1974-11-08,3.795
3864,1974-11-11,3.795
3865,1974-11-12,3.725
3866,1974-11-13,3.735
3867,1974-11-14,3.7325
3868,1974-11-15,3.64
3869,1974-11-18,3.54
3870,1974-11-19,3.465
3871,1974-11-20,3.565
3872,1974-11-21,3.465
3873,1974-11-22,3.4775
3874,1974-11-25,3.499
3875,1974-11-26,3.6035
3876,1974-11-27,3.652
3877,1974-11-29,3.731
3878,1974-12-02,3.7225
3879,1974-12-03,3.7925
3880,1974-12-04,3.715
3881,1974-12-05,3.7475
3882,1974-12-06,3.65
3883,1974-12-09,3.6175
3884,1974-12-10,3.6375
3885,1974-12-11,3.6325
3886,1974-12-12,3.6525
3887,1974-12-13,3.6375
3888,1974-12-16,3.59
3889,1974-12-17,3.5225
3890,1974-12-18,3.58
3891,1974-12-19,3.5725
3892,1974-12-20,3.55
3893,1974-12-23,3.4725
3894,1974-12-24,3.4275
3895,1974-12-26,3.34
3896,1974-12-27,3.395
3897,1974-12-30,3.3825
3898,1974-12-31,3.4175
3899,1975-01-02,3.4675
3900,1975-01-03,3.435
3901,1975-01-06,3.5075
3902,1975-01-07,3.415
3903,1975-01-08,3.3875
3904,1975-01-09,3.375
3905,1975-01-10,3.4125
3906,1975-01-13,3.3975
3907,1975-01-14,3.405
3908,1975-01-15,3.3725
3909,1975-01-16,3.3025
3910,1975-01-17,3.2025
3911,1975-01-20,3.1025
3912,1975-01-21,3.1225
3913,1975-01-22,3.0225
3914,1975-01-23,3.1225
3915,1975-01-24,3.1875
3916,1975-01-27,3.11
3917,1975-01-28,3.145
3918,1975-01-29,3.1775
3919,1975-01-30,3.1625
3920,1975-01-31,3.1125
3921,1975-02-03,3.0775
3922,1975-02-04,3.1375
3923,1975-02-05,3.1075
3924,1975-02-06,3.1225
3925,1975-02-07,3.135
3926,1975-02-10,3.0925
3927,1975-02-11,3.1175
3928,1975-02-12,3.0975
3929,1975-02-13,3.11
3930,1975-02-14,3.1025
3931,1975-02-18,3.0175
3932,1975-02-19,2.9175
3933,1975-02-20,2.8575
3934,1975-02-21,2.805
3935,1975-02-24,2.7825
3936,1975-02-25,2.7345
3937,1975-02-26,2.738
3938,1975-02-27,2.6985
3939,1975-02-28,2.6145
3940,1975-03-03,2.685
3941,1975-03-04,2.695
3942,1975-03-05,2.745
3943,1975-03-06,2.8325
3944,1975-03-07,2.78
3945,1975-03-10,2.805
3946,1975-03-11,2.905
3947,1975-03-12,2.965
3948,1975-03-13,2.87
3949,1975-03-14,2.83
3950,1975-03-17,2.875
3951,1975-03-18,2.825
3952,1975-03-19,2.865
3953,1975-03-20,2.845
3954,1975-03-21,2.94
3955,1975-03-24,2.905
3956,1975-03-25,2.92
3957,1975-03-26,3.005
3958,1975-03-27,2.945
3959,1975-03-31,2.9875
3960,1975-04-01,3.03
3961,1975-04-02,3.0
3962,1975-04-03,2.9475
3963,1975-04-04,2.975
3964,1975-04-07,2.965
3965,1975-04-08,2.9525
3966,1975-04-09,2.955
3967,1975-04-10,2.855
3968,1975-04-11,2.8425
3969,1975-04-14,2.8275
3970,1975-04-15,2.7975
3971,1975-04-16,2.785
3972,1975-04-17,2.865
3973,1975-04-18,2.8125
3974,1975-04-21,2.8225
3975,1975-04-22,2.805
3976,1975-04-23,2.825
3977,1975-04-24,2.8675
3978,1975-04-25,2.945
3979,1975-04-28,2.9275
3980,1975-04-29,2.869
3981,1975-04-30,2.855
3982,1975-05-01,2.7525
3983,1975-05-02,2.7725
3984,1975-05-05,2.715
3985,1975-05-06,2.72
3986,1975-05-07,2.6825
3987,1975-05-08,2.715
3988,1975-05-09,2.705
3989,1975-05-12,2.74
3990,1975-05-13,2.775
3991,1975-05-14,2.7525
3992,1975-05-15,2.7125
3993,1975-05-16,2.6875
3994,1975-05-19,2.7275
3995,1975-05-20,2.75
3996,1975-05-21,2.805
3997,1975-05-22,2.76
3998,1975-05-23,2.74
3999,1975-05-27,2.6675
4000,1975-05-28,2.6775
4001,1975-05-29,2.6825
4002,1975-05-30,2.705
4003,1975-06-02,2.7
4004,1975-06-03,2.735
4005,1975-06-04,2.7525
4006,1975-06-05,2.7525
4007,1975-06-06,2.7225
4008,1975-06-09,2.765
4009,1975-06-10,2.765
4010,1975-06-11,2.7925
4011,1975-06-12,2.7725
4012,1975-06-13,2.78
4013,1975-06-16,2.8175
4014,1975-06-17,2.86
4015,1975-06-18,2.8625
4016,1975-06-19,2.8475
4017,1975-06-20,2.905
4018,1975-06-23,2.8725
4019,1975-06-24,2.8875
4020,1975-06-25,2.805
4021,1975-06-26,2.7335
4022,1975-06-27,2.607
4023,1975-06-30,2.542
4024,1975-07-01,2.4925
4025,1975-07-02,2.5275
4026,1975-07-03,2.575
4027,1975-07-07,2.5625
4028,1975-07-08,2.6625
4029,1975-07-09,2.6575
4030,1975-07-10,2.6525
4031,1975-07-11,2.74
4032,1975-07-14,2.6875
4033,1975-07-15,2.755
4034,1975-07-16,2.8025
4035,1975-07-17,2.725
4036,1975-07-18,2.6325
4037,1975-07-21,2.7325
4038,1975-07-22,2.725
4039,1975-07-23,2.69
4040,1975-07-24,2.7875
4041,1975-07-25,2.8225
4042,1975-07-28,2.9225
4043,1975-07-29,2.9875
4044,1975-07-30,2.8875
4045,1975-07-31,2.87
4046,1975-08-01,2.9025
4047,1975-08-04,2.9925
4048,1975-08-05,2.975
4049,1975-08-06,3.0325
4050,1975-08-07,3.1325
4051,1975-08-08,3.085
4052,1975-08-11,3.0675
4053,1975-08-12,3.13
4054,1975-08-13,3.165
4055,1975-08-14,3.18
4056,1975-08-15,3.205
4057,1975-08-18,3.135
4058,1975-08-19,3.1925
4059,1975-08-20,3.2725
4060,1975-08-21,3.225
4061,1975-08-22,3.2175
4062,1975-08-25,3.1975
4063,1975-08-26,3.1005
4064,1975-08-27,3.1365
4065,1975-08-28,3.0815
4066,1975-08-29,3.027
4067,1975-09-02,2.955
4068,1975-09-03,2.9775
4069,1975-09-04,2.975
4070,1975-09-05,3.0
4071,1975-09-08,2.9675
4072,1975-09-09,2.8875
4073,1975-09-10,2.9275
4074,1975-09-11,2.905
4075,1975-09-12,3.005
4076,1975-09-15,3.0075
4077,1975-09-16,3.0675
4078,1975-09-17,3.1575
4079,1975-09-18,3.1125
4080,1975-09-19,3.0925
4081,1975-09-22,3.0525
4082,1975-09-23,3.0125
4083,1975-09-24,3.03
4084,1975-09-25,3.0525
4085,1975-09-26,3.065
4086,1975-09-29,3.03
4087,1975-09-30,3.0325
4088,1975-10-01,3.0625
4089,1975-10-02,2.9675
4090,1975-10-03,2.9875
4091,1975-10-06,2.975
4092,1975-10-07,2.99
4093,1975-10-08,3.0025
4094,1975-10-09,3.0
4095,1975-10-10,3.0025
4096,1975-10-13,2.9275
4097,1975-10-14,2.9625
4098,1975-10-15,2.9275
4099,1975-10-16,2.9525
4100,1975-10-17,2.9175
4101,1975-10-20,2.9275
4102,1975-10-21,2.855
4103,1975-10-22,2.8425
4104,1975-10-23,2.83
4105,1975-10-24,2.815
4106,1975-10-27,2.7525
4107,1975-10-28,2.7525
4108,1975-10-29,2.7725
4109,1975-10-30,2.8125
4110,1975-10-31,2.7775
4111,1975-11-03,2.7375
4112,1975-11-04,2.7475
4113,1975-11-05,2.775
4114,1975-11-06,2.7525
4115,1975-11-07,2.7325
4116,1975-11-10,2.6925
4117,1975-11-11,2.6725
4118,1975-11-12,2.65
4119,1975-11-13,2.6475
4120,1975-11-14,2.6525
4121,1975-11-17,2.655
4122,1975-11-18,2.6175
4123,1975-11-19,2.5975
4124,1975-11-20,2.61
4125,1975-11-21,2.6525
4126,1975-11-24,2.767
4127,1975-11-25,2.743
4128,1975-11-26,2.7805
4129,1975-11-28,2.774
4130,1975-12-01,2.795
4131,1975-12-02,2.795
4132,1975-12-03,2.7725
4133,1975-12-04,2.7825
4134,1975-12-05,2.76
4135,1975-12-08,2.6825
4136,1975-12-09,2.7125
4137,1975-12-10,2.6975
4138,1975-12-11,2.7025
4139,1975-12-12,2.62
4140,1975-12-15,2.595
4141,1975-12-16,2.6275
4142,1975-12-17,2.645
4143,1975-12-18,2.6425
4144,1975-12-19,2.6775
4145,1975-12-22,2.6675
4146,1975-12-23,2.635
4147,1975-12-24,2.63
4148,1975-12-29,2.6
4149,1975-12-30,2.6025
4150,1975-12-31,2.615
4151,1976-01-02,2.615
4152,1976-01-05,2.65
4153,1976-01-06,2.645
4154,1976-01-07,2.69
4155,1976-01-08,2.6875
4156,1976-01-09,2.6675
4157,1976-01-12,2.6975
4158,1976-01-13,2.705
4159,1976-01-14,2.7025
4160,1976-01-15,2.6925
4161,1976-01-16,2.705
4162,1976-01-19,2.7275
4163,1976-01-20,2.7325
4164,1976-01-21,2.705
4165,1976-01-22,2.685
4166,1976-01-23,2.7125
4167,1976-01-26,2.6125
4168,1976-01-27,2.6175
4169,1976-01-28,2.6325
4170,1976-01-29,2.64
4171,1976-01-30,2.65
4172,1976-02-02,2.68
4173,1976-02-03,2.6775
4174,1976-02-04,2.6675
4175,1976-02-05,2.66
4176,1976-02-06,2.665
4177,1976-02-09,2.655
4178,1976-02-10,2.675
4179,1976-02-11,2.6825
4180,1976-02-12,2.7175
4181,1976-02-13,2.6975
4182,1976-02-17,2.7025
4183,1976-02-18,2.6925
4184,1976-02-19,2.6975
4185,1976-02-20,2.6875
4186,1976-02-23,2.695
4187,1976-02-24,2.6965
4188,1976-02-25,2.719
4189,1976-02-26,2.7275
4190,1976-02-27,2.767
4191,1976-03-01,2.7675
4192,1976-03-02,2.7275
4193,1976-03-03,2.745
4194,1976-03-04,2.755
4195,1976-03-05,2.76
4196,1976-03-08,2.7425
4197,1976-03-09,2.75
4198,1976-03-10,2.745
4199,1976-03-11,2.735
4200,1976-03-12,2.7175
4201,1976-03-15,2.69
4202,1976-03-16,2.68
4203,1976-03-17,2.71
4204,1976-03-18,2.7325
4205,1976-03-19,2.73
4206,1976-03-22,2.7375
4207,1976-03-23,2.695
4208,1976-03-24,2.6975
4209,1976-03-25,2.6875
4210,1976-03-26,2.68
4211,1976-03-29,2.6525
4212,1976-03-30,2.67
4213,1976-03-31,2.655
4214,1976-04-01,2.6525
4215,1976-04-02,2.6575
4216,1976-04-05,2.67
4217,1976-04-06,2.68
4218,1976-04-07,2.6725
4219,1976-04-08,2.6725
4220,1976-04-09,2.665
4221,1976-04-12,2.66
4222,1976-04-13,2.6425
4223,1976-04-14,2.6425
4224,1976-04-15,2.67
4225,1976-04-19,2.665
4226,1976-04-20,2.665
4227,1976-04-21,2.67
4228,1976-04-22,2.68
4229,1976-04-23,2.68
4230,1976-04-26,2.6725
4231,1976-04-27,2.6835
4232,1976-04-28,2.7275
4233,1976-04-29,2.715
4234,1976-04-30,2.7305
4235,1976-05-03,2.75
4236,1976-05-04,2.7425
4237,1976-05-05,2.7475
4238,1976-05-06,2.765
4239,1976-05-07,2.7825
4240,1976-05-10,2.8
4241,1976-05-11,2.8025
4242,1976-05-12,2.825
4243,1976-05-13,2.8575
4244,1976-05-14,2.8775
4245,1976-05-17,2.8425
4246,1976-05-18,2.8325
4247,1976-05-19,2.82
4248,1976-05-20,2.83
4249,1976-05-21,2.8625
4250,1976-05-24,2.9225
4251,1976-05-25,2.9
4252,1976-05-26,2.91
4253,1976-05-27,2.9325
4254,1976-05-28,2.9075
4255,1976-06-01,2.9175
4256,1976-06-02,2.9275
4257,1976-06-03,2.95
4258,1976-06-04,2.9675
4259,1976-06-07,3.0575
4260,1976-06-08,3.0225
4261,1976-06-09,3.05
4262,1976-06-10,3.09
4263,1976-06-11,3.0375
4264,1976-06-14,3.0075
4265,1976-06-15,2.965
4266,1976-06-16,2.9475
4267,1976-06-17,2.8975
4268,1976-06-18,2.895
4269,1976-06-21,2.995
4270,1976-06-22,3.0475
4271,1976-06-23,2.9625
4272,1976-06-24,2.995
4273,1976-06-25,3.0065
4274,1976-06-28,2.97
4275,1976-06-29,2.897
4276,1976-06-30,2.8615
4277,1976-07-01,2.93
4278,1976-07-02,2.955
4279,1976-07-06,3.0475
4280,1976-07-07,2.9475
4281,1976-07-08,2.985
4282,1976-07-09,2.99
4283,1976-07-12,2.955
4284,1976-07-13,2.9675
4285,1976-07-14,3.0675
4286,1976-07-15,2.99
4287,1976-07-16,2.9825
4288,1976-07-19,2.9075
4289,1976-07-20,2.9425
4290,1976-07-21,2.9075
4291,1976-07-22,2.81
4292,1976-07-23,2.84
4293,1976-07-26,2.7925
4294,1976-07-27,2.8
4295,1976-07-28,2.81
4296,1976-07-29,2.815
4297,1976-07-30,2.8025
4298,1976-08-02,2.7525
4299,1976-08-03,2.765
4300,1976-08-04,2.8025
4301,1976-08-05,2.7975
4302,1976-08-06,2.78
4303,1976-08-09,2.76
4304,1976-08-10,2.7425
4305,1976-08-11,2.7275
4306,1976-08-12,2.7325
4307,1976-08-13,2.8
4308,1976-08-16,2.785
4309,1976-08-17,2.7375
4310,1976-08-18,2.7725
4311,1976-08-19,2.825
4312,1976-08-20,2.8025
4313,1976-08-23,2.8425
4314,1976-08-24,2.8225
4315,1976-08-25,2.7975
4316,1976-08-26,2.8055
4317,1976-08-27,2.8305
4318,1976-08-30,2.788
4319,1976-08-31,2.8015
4320,1976-09-01,2.845
4321,1976-09-02,2.8925
4322,1976-09-03,2.9025
4323,1976-09-07,3.0025
4324,1976-09-08,2.955
4325,1976-09-09,2.9425
4326,1976-09-10,2.935
4327,1976-09-13,2.91
4328,1976-09-14,2.88
4329,1976-09-15,2.89
4330,1976-09-16,2.8925
4331,1976-09-17,2.8325
4332,1976-09-20,2.83
4333,1976-09-21,2.8075
4334,1976-09-22,2.7625
4335,1976-09-23,2.7575
4336,1976-09-24,2.7125
4337,1976-09-27,2.6975
4338,1976-09-28,2.715
4339,1976-09-29,2.675
4340,1976-09-30,2.6675
4341,1976-10-01,2.6475
4342,1976-10-04,2.6975
4343,1976-10-05,2.7025
4344,1976-10-06,2.72
4345,1976-10-07,2.755
4346,1976-10-08,2.71
4347,1976-10-11,2.66
4348,1976-10-12,2.665
4349,1976-10-13,2.7475
4350,1976-10-14,2.6575
