Date,Settle
2011-05-16,4.795
2011-05-17,4.715
2011-05-18,4.743
2011-05-19,4.655
2011-05-20,4.731
2011-05-23,4.821
2011-05-24,4.799
2011-05-25,4.825
2011-05-26,4.766
2011-05-27,4.907
2011-05-31,4.981
2011-06-01,4.953
2011-06-02,5.028
2011-06-03,4.968
2011-06-06,5.042
2011-06-07,5.057
2011-06-08,5.064
2011-06-09,4.925
2011-06-10,4.996
2011-06-13,4.919
2011-06-14,4.877
2011-06-15,4.882
2011-06-16,4.777
2011-06-17,4.701
2011-06-20,4.701
2011-06-21,4.755
2011-06-22,4.694
2011-06-23,4.586
2011-06-24,4.616
2011-06-27,4.608
2011-06-28,4.688
2011-06-29,4.694
2011-06-30,4.776
2011-07-01,4.746
2011-07-05,4.778
2011-07-06,4.68
2011-07-07,4.625
2011-07-08,4.687
2011-07-11,4.742
2011-07-12,4.754
2011-07-13,4.803
2011-07-14,4.767
2011-07-15,4.856
2011-07-18,4.867
2011-07-19,4.846
2011-07-20,4.8
2011-07-21,4.733
2011-07-22,4.737
2011-07-25,4.706
2011-07-26,4.689
2011-07-28,4.66
2011-07-29,4.594
2011-08-01,4.635
2011-08-02,4.615
2011-08-03,4.57
2011-08-04,4.463
2011-08-05,4.498
2011-08-08,4.497
2011-08-09,4.534
2011-08-10,4.535
2011-08-11,4.61
2011-08-12,4.574
2011-08-15,4.558
2011-08-16,4.506
2011-08-17,4.493
2011-08-18,4.456
2011-08-19,4.475
2011-08-22,4.395
2011-08-23,4.435
2011-08-24,4.373
2011-08-25,4.412
2011-08-26,4.45
2011-08-29,4.381
2011-08-30,4.442
2011-08-31,4.578
2011-09-01,4.586
2011-09-02,4.44
2011-09-06,4.492
2011-09-07,4.476
2011-09-08,4.486
2011-09-09,4.426
2011-09-12,4.411
2011-09-13,4.477
2011-09-14,4.519
2011-09-15,4.434
2011-09-16,4.404
2011-09-19,4.425
2011-09-20,4.401
2011-09-21,4.379
2011-09-22,4.313
2011-09-23,4.288
2011-09-26,4.359
2011-09-27,4.361
2011-09-28,4.306
2011-09-29,4.31
2011-09-30,4.277
2011-10-03,4.241
2011-10-04,4.261
2011-10-05,4.212
2011-10-06,4.238
2011-10-07,4.152
2011-10-10,4.155
2011-10-11,4.167
2011-10-12,4.12
2011-10-13,4.131
2011-10-14,4.233
2011-10-17,4.192
2011-10-18,4.091
2011-10-19,4.112
2011-10-20,4.11
2011-10-21,4.089
2011-10-24,4.07
2011-10-25,4.128
2011-10-26,4.08
2011-10-27,4.069
2011-10-28,4.333
2011-10-31,4.346
2011-11-01,4.237
2011-11-02,4.193
2011-11-03,4.203
2011-11-04,4.195
2011-11-07,4.127
2011-11-08,4.162
2011-11-09,4.072
2011-11-10,4.058
2011-11-11,4.02
2011-11-14,3.96
2011-11-15,3.915
2011-11-16,3.868
2011-11-17,3.906
2011-11-18,3.875
2011-11-21,3.946
2011-11-22,3.947
2011-11-23,3.992
2011-11-25,4.055
2011-11-28,3.947
2011-11-29,4.296
2011-11-30,4.252
2011-12-01,4.324
2011-12-02,4.297
2011-12-05,4.206
2011-12-06,4.219
2011-12-07,4.161
2011-12-08,4.152
2011-12-09,4.027
2011-12-12,3.973
2011-12-13,3.996
2011-12-14,3.899
2011-12-15,3.877
2011-12-16,3.881
2011-12-19,3.859
2011-12-20,3.898
2011-12-21,3.927
2011-12-22,3.937
2011-12-23,3.894
2011-12-27,3.898
2011-12-28,3.863
2011-12-29,3.912
2011-12-30,3.883
2012-01-03,3.878
2012-01-04,3.953
2012-01-05,3.865
2012-01-06,3.913
2012-01-09,3.878
2012-01-10,3.825
2012-01-11,3.717
2012-01-12,3.675
2012-01-13,3.647
2012-01-17,3.501
2012-01-18,3.474
2012-01-19,3.352
2012-01-20,3.386
2012-01-23,3.56
2012-01-24,3.618
2012-01-25,3.712
2012-01-26,3.606
2012-01-27,3.689
2012-01-30,3.637
2012-01-31,3.509
2012-02-01,3.442
2012-02-02,3.617
2012-02-03,3.645
2012-02-06,3.72
2012-02-07,3.599
2012-02-08,3.578
2012-02-09,3.622
2012-02-10,3.676
2012-02-13,3.681
2012-02-14,3.727
2012-02-15,3.673
2012-02-16,3.712
2012-02-17,3.752
2012-02-21,3.737
2012-02-22,3.763
2012-02-23,3.756
2012-02-24,3.702
2012-02-27,3.597
2012-02-28,3.484
2012-02-29,3.539
2012-03-01,3.453
2012-03-02,3.474
2012-03-05,3.389
2012-03-06,3.35
2012-03-07,3.304
2012-03-08,3.305
2012-03-09,3.378
2012-03-13,3.397
2012-03-14,3.454
2012-03-15,3.468
2012-03-16,3.48
2012-03-19,3.514
2012-03-20,3.465
2012-03-21,3.474
2012-03-22,3.432
2012-03-23,3.429
2012-03-26,3.414
2012-03-27,3.409
2012-03-28,3.399
2012-03-29,3.274
2012-03-30,3.311
2012-04-02,3.372
2012-04-03,3.386
2012-04-04,3.354
2012-04-05,3.299
2012-04-06,3.34
2012-04-09,3.321
2012-04-10,3.284
2012-04-11,3.234
2012-04-12,3.201
2012-04-13,3.196
2012-04-16,3.194
2012-04-17,3.149
2012-04-18,3.139
2012-04-19,3.082
2012-04-20,3.071
2012-04-23,3.082
2012-04-24,3.111
2012-04-25,3.177
2012-04-26,3.191
2012-04-27,3.287
2012-04-30,3.342
2012-05-01,3.392
2012-05-02,3.33
2012-05-03,3.404
2012-05-04,3.367
2012-05-07,3.421
2012-05-08,3.463
2012-05-09,3.524
2012-05-10,3.536
2012-05-11,3.525
2012-05-14,3.463
2012-05-15,3.502
2012-05-16,3.562
2012-05-17,3.549
2012-05-18,3.58
2012-05-21,3.469
2012-05-22,3.516
2012-05-23,3.493
2012-05-24,3.435
2012-05-25,3.416
2012-05-29,3.331
2012-05-30,3.32
2012-05-31,3.375
2012-06-01,3.323
2012-06-04,3.361
2012-06-05,3.375
2012-06-06,3.37
2012-06-07,3.317
2012-06-08,3.339
2012-06-11,3.282
2012-06-12,3.286
2012-06-13,3.24
2012-06-14,3.392
2012-06-15,3.368
2012-06-18,3.415
2012-06-19,3.399
2012-06-20,3.409
2012-06-21,3.412
2012-06-22,3.449
2012-06-25,3.475
2012-06-26,3.517
2012-06-27,3.5
2012-06-28,3.507
2012-06-29,3.559
2012-07-02,3.557
2012-07-03,3.613
2012-07-05,3.624
2012-07-06,3.511
2012-07-09,3.587
2012-07-10,3.527
2012-07-11,3.6
2012-07-12,3.611
2012-07-13,3.62
2012-07-16,3.553
2012-07-17,3.546
2012-07-18,3.613
2012-07-19,3.579
2012-07-20,3.604
2012-07-23,3.604
2012-07-24,3.66
2012-07-25,3.635
2012-07-26,3.684
2012-07-27,3.663
2012-07-30,3.786
2012-07-31,3.76
2012-08-01,3.729
2012-08-02,3.551
2012-08-03,3.52
2012-08-06,3.57
2012-08-07,3.644
2012-08-08,3.683
2012-08-09,3.676
2012-08-10,3.582
2012-08-13,3.541
2012-08-14,3.591
2012-08-15,3.54
2012-08-16,3.505
2012-08-17,3.506
2012-08-20,3.552
2012-08-21,3.52
2012-08-22,3.556
2012-08-23,3.547
2012-08-24,3.485
2012-08-27,3.428
2012-08-28,3.374
2012-08-29,3.419
2012-08-30,3.469
2012-08-31,3.495
2012-09-04,3.518
2012-09-05,3.485
2012-09-06,3.457
2012-09-07,3.404
2012-09-10,3.504
2012-09-11,3.608
2012-09-12,3.691
2012-09-13,3.659
2012-09-14,3.609
2012-09-17,3.58
2012-09-18,3.571
2012-09-19,3.574
2012-09-20,3.578
2012-09-21,3.667
2012-09-24,3.65
2012-09-25,3.692
2012-09-26,3.766
2012-09-27,3.847
2012-09-28,3.88
2012-10-01,3.965
2012-10-02,3.968
2012-10-03,3.898
2012-10-04,3.917
2012-10-05,3.933
2012-10-09,4.024
2012-10-10,4.022
2012-10-11,4.086
2012-10-12,4.044
2012-10-15,3.978
2012-10-16,3.985
2012-10-17,4.033
2012-10-18,4.085
2012-10-19,4.107
2012-10-22,3.992
2012-10-23,4.058
2012-10-24,3.989
2012-10-25,4.017
2012-10-26,3.97
2012-10-29,4.035
2012-10-30,4.051
2012-10-31,4.044
2012-11-01,4.057
2012-11-02,3.938
2012-11-05,3.935
2012-11-06,3.996
2012-11-07,3.966
2012-11-08,3.993
2012-11-09,3.904
2012-11-12,3.96
2012-11-13,4.084
2012-11-14,4.097
2012-11-15,4.042
2012-11-16,4.095
2012-11-19,4.053
2012-11-20,4.135
2012-11-21,4.198
2012-11-23,4.207
2012-11-26,4.105
2012-11-27,4.127
2012-11-28,4.051
2012-11-29,4.123
2012-11-30,4.053
2012-12-03,4.085
2012-12-04,4.043
2012-12-05,4.164
2012-12-06,4.14
2012-12-07,4.069
2012-12-10,4.001
2012-12-11,3.954
2012-12-12,3.925
2012-12-13,3.924
2012-12-14,3.908
2012-12-17,3.931
2012-12-18,3.986
2012-12-19,3.923
2012-12-20,4.044
2012-12-21,4.032
2012-12-24,3.98
2012-12-26,3.995
2012-12-27,3.978
2012-12-28,4.136
2012-12-31,4.05
2013-01-02,3.974
2013-01-03,3.941
2013-01-04,4.008
2013-01-07,4.004
2013-01-08,3.971
2013-01-09,3.895
2013-01-10,3.95
2013-01-11,4.024
2013-01-14,4.048
2013-01-15,4.092
2013-01-16,4.086
2013-01-17,4.134
2013-01-18,4.187
2013-01-22,4.191
2013-01-23,4.203
2013-01-24,4.135
2013-01-25,4.15
2013-01-28,4.035
2013-01-29,3.997
2013-01-30,4.054
2013-01-31,4.061
2013-02-01,4.023
2013-02-04,4.051
2013-02-05,4.105
2013-02-06,4.109
2013-02-07,4.024
2013-02-08,4.021
2013-02-11,4.037
2013-02-12,3.988
2013-02-13,4.042
2013-02-14,3.936
2013-02-15,3.911
2013-02-19,3.984
2013-02-20,3.976
2013-02-21,3.943
2013-02-22,3.976
2013-02-25,4.069
2013-02-26,4.055
2013-02-27,4.001
2013-02-28,4.034
2013-03-01,4.021
2013-03-04,4.067
2013-03-05,4.07
2013-03-06,4.026
2013-03-07,4.091
2013-03-08,4.12
2013-03-11,4.129
2013-03-12,4.111
2013-03-13,4.12
2013-03-14,4.184
2013-03-15,4.234
2013-03-18,4.228
2013-03-19,4.288
2013-03-20,4.281
2013-03-21,4.273
2013-03-22,4.27
2013-03-25,4.214
2013-03-26,4.304
2013-03-27,4.114
2013-03-28,4.081
2013-04-01,4.083
2013-04-02,4.076
2013-04-03,4.053
2013-04-04,4.075
2013-04-05,4.125
2013-04-08,4.086
2013-04-09,4.043
2013-04-10,4.048
2013-04-11,4.049
2013-04-12,4.076
2013-04-15,4.04
2013-04-16,4.104
2013-04-17,4.125
2013-04-18,4.188
2013-04-19,4.228
2013-04-22,4.167
2013-04-23,4.171
2013-04-24,4.152
2013-04-25,4.167
2013-04-26,4.167
2013-04-29,4.233
2013-04-30,4.224
2013-05-01,4.216
2013-05-02,4.084
2013-05-03,4.1
2013-05-06,4.129
2013-05-07,4.079
2013-05-08,4.104
2013-05-09,4.103
2013-05-10,4.048
2013-05-13,4.033
2013-05-14,4.06
2013-05-15,4.082
2013-05-16,4.052
2013-05-17,4.128
2013-05-20,4.159
2013-05-21,4.22
2013-05-22,4.208
2013-05-23,4.243
2013-05-24,4.235
2013-05-28,4.207
2013-05-29,4.181
2013-05-30,4.133
2013-05-31,4.102
2013-06-03,4.117
2013-06-04,4.129
2013-06-05,4.135
2013-06-06,4.015
2013-06-07,4.025
2013-06-10,4.013
2013-06-11,3.949
2013-06-12,3.979
2013-06-13,4.007
2013-06-14,3.949
2013-06-17,4.023
2013-06-18,4.063
2013-06-19,4.097
2013-06-20,4.043
2013-06-21,3.978
2013-06-24,3.984
2013-06-25,3.929
2013-06-26,3.981
2013-06-27,3.906
2013-06-28,3.884
2013-07-01,3.891
2013-07-02,3.946
2013-07-03,3.982
2013-07-05,3.918
2013-07-08,4.005
2013-07-09,3.96
2013-07-10,3.978
2013-07-11,3.93
2013-07-12,3.963
2013-07-15,3.98
2013-07-16,3.981
2013-07-17,3.938
2013-07-18,4.029
2013-07-19,4.01
2013-07-22,3.948
2013-07-23,4.008
2013-07-24,3.987
2013-07-25,3.962
2013-07-26,3.907
2013-07-29,3.851
2013-07-30,3.847
2013-07-31,3.861
2013-08-01,3.828
2013-08-02,3.787
2013-08-05,3.764
2013-08-06,3.751
2013-08-07,3.694
2013-08-08,3.74
2013-08-09,3.694
2013-08-12,3.76
2013-08-13,3.745
2013-08-14,3.78
2013-08-15,3.841
2013-08-16,3.803
2013-08-19,3.883
2013-08-20,3.888
2013-08-21,3.904
2013-08-22,3.951
2013-08-23,3.905
2013-08-26,3.921
2013-08-27,3.933
2013-08-28,3.927
2013-08-29,3.943
2013-08-30,3.931
2013-09-03,3.964
2013-09-04,3.97
2013-09-05,3.904
2013-09-06,3.867
2013-09-09,3.91
2013-09-10,3.91
2013-09-11,3.879
2013-09-12,3.922
2013-09-13,3.965
2013-09-16,3.99
2013-09-17,3.993
2013-09-18,3.989
2013-09-19,4.013
2013-09-20,3.998
2013-09-23,3.934
2013-09-24,3.846
2013-09-25,3.836
2013-09-26,3.888
2013-09-27,3.921
2013-09-30,3.873
2013-10-01,3.903
2013-10-02,3.855
2013-10-03,3.833
2013-10-04,3.848
2013-10-07,3.938
2013-10-08,3.995
2013-10-09,3.976
2013-10-10,3.998
2013-10-11,4.035
2013-10-14,4.065
2013-10-15,4.036
2013-10-16,4.006
2013-10-17,3.988
2013-10-18,4.006
2013-10-21,3.925
2013-10-22,3.862
2013-10-23,3.876
2013-10-24,3.889
2013-10-25,3.936
2013-10-28,3.821
2013-10-29,3.802
2013-10-30,3.865
2013-10-31,3.82
2013-11-01,3.758
2013-11-04,3.7
2013-11-05,3.737
2013-11-06,3.748
2013-11-07,3.75
2013-11-08,3.79
2013-11-11,3.797
2013-11-12,3.83
2013-11-13,3.788
2013-11-14,3.814
2013-11-15,3.856
2013-11-18,3.828
2013-11-19,3.779
2013-11-20,3.865
2013-11-21,3.891
2013-11-22,3.938
2013-11-25,3.978
2013-11-26,3.993
2013-11-27,4.124
2013-11-29,4.162
2013-12-02,4.179
2013-12-03,4.185
2013-12-04,4.185
2013-12-05,4.267
2013-12-06,4.283
2013-12-09,4.35
2013-12-10,4.356
2013-12-11,4.379
2013-12-12,4.387
2013-12-13,4.358
2013-12-16,4.367
2013-12-17,4.362
2013-12-18,4.325
2013-12-19,4.397
2013-12-20,4.357
2013-12-23,4.361
2013-12-24,4.35
2013-12-26,4.399
2013-12-27,4.38
2013-12-30,4.512
2013-12-31,4.398
2014-01-02,4.468
2014-01-03,4.456
2014-01-06,4.47
2014-01-07,4.434
2014-01-08,4.345
2014-01-09,4.204
2014-01-10,4.204
2014-01-13,4.319
2014-01-14,4.369
2014-01-15,4.348
2014-01-16,4.373
2014-01-17,4.352
2014-01-21,4.44
2014-01-22,4.505
2014-01-23,4.519
2014-01-24,4.58
2014-01-27,4.512
2014-01-28,4.589
2014-01-29,4.719
2014-01-30,4.548
2014-01-31,4.64
2014-02-03,4.684
2014-02-04,4.815
2014-02-05,4.735
2014-02-06,4.75
2014-02-07,4.728
2014-02-10,4.647
2014-02-11,4.763
2014-02-12,4.759
2014-02-13,4.804
2014-02-14,4.757
2014-02-18,4.857
2014-02-19,4.925
2014-02-20,4.847
2014-02-21,4.932
2014-02-24,4.75
2014-02-25,4.791
2014-02-26,4.697
2014-02-27,4.576
2014-02-28,4.61
2014-03-03,4.543
2014-03-04,4.635
2014-03-05,4.566
2014-03-06,4.65
2014-03-07,4.64
2014-03-10,4.659
2014-03-11,4.621
2014-03-12,4.563
2014-03-13,4.506
2014-03-14,4.535
2014-03-17,4.602
2014-03-18,4.546
2014-03-19,4.584
2014-03-20,4.506
2014-03-21,4.472
2014-03-24,4.447
2014-03-25,4.548
2014-03-26,4.545
2014-03-27,4.131
2014-03-28,4.117
2014-03-31,4.046
2014-04-01,4.012
2014-04-02,4.071
2014-04-03,4.129
2014-04-04,4.123
2014-04-07,4.138
2014-04-08,4.156
2014-04-09,4.181
2014-04-10,4.209
2014-04-11,4.208
2014-04-14,4.199
2014-04-15,4.192
2014-04-16,4.178
2014-04-17,4.245
2014-04-21,4.226
2014-04-22,4.253
2014-04-23,4.229
2014-04-24,4.215
2014-04-25,4.188
2014-04-28,4.191
2014-04-29,4.203
2014-04-30,4.188
2014-05-01,4.174
2014-05-02,4.18
2014-05-05,4.194
2014-05-06,4.208
2014-05-07,4.203
2014-05-08,4.13
2014-05-09,4.088
2014-05-12,4.046
2014-05-13,4.0
2014-05-14,4.025
2014-05-15,4.076
2014-05-16,4.068
2014-05-19,4.08
2014-05-20,4.087
2014-05-21,4.059
2014-05-22,4.001
2014-05-23,4.034
2014-05-27,4.082
2014-05-28,4.131
2014-05-29,4.101
2014-05-30,4.099
2014-06-02,4.133
2014-06-03,4.123
2014-06-04,4.138
2014-06-05,4.152
2014-06-06,4.171
2014-06-09,4.133
2014-06-10,4.114
2014-06-11,4.126
2014-06-12,4.207
2014-06-13,4.218
2014-06-16,4.221
2014-06-17,4.223
2014-06-18,4.205
2014-06-19,4.174
2014-06-20,4.141
2014-06-23,4.112
2014-06-24,4.132
2014-06-25,4.128
2014-06-26,4.103
2014-06-27,4.081
2014-06-30,4.096
2014-07-01,4.11
2014-07-02,4.072
2014-07-03,4.094
2014-07-07,4.023
2014-07-08,4.015
2014-07-09,4.009
2014-07-10,3.992
2014-07-11,4.028
2014-07-14,4.011
2014-07-15,3.969
2014-07-16,3.97
2014-07-17,3.885
2014-07-18,3.893
2014-07-21,3.839
2014-07-22,3.793
2014-07-23,3.782
2014-07-24,3.805
2014-07-25,3.782
2014-07-28,3.77
2014-07-29,3.804
2014-07-30,3.791
2014-07-31,3.824
2014-08-01,3.807
2014-08-04,3.838
2014-08-05,3.886
2014-08-06,3.923
2014-08-07,3.88
2014-08-08,3.917
2014-08-11,3.912
2014-08-12,3.919
2014-08-13,3.854
2014-08-14,3.878
2014-08-15,3.816
2014-08-18,3.827
2014-08-19,3.872
2014-08-20,3.845
2014-08-21,3.891
2014-08-22,3.881
2014-08-25,3.918
2014-08-26,3.906
2014-08-27,3.91
2014-08-28,3.917
2014-08-29,3.918
2014-09-02,3.823
2014-09-03,3.807
2014-09-04,3.795
2014-09-05,3.786
2014-09-08,3.837
2014-09-09,3.877
2014-09-10,3.879
2014-09-11,3.804
2014-09-12,3.821
2014-09-15,3.881
2014-09-16,3.917
2014-09-17,3.915
2014-09-18,3.857
2014-09-19,3.828
2014-09-22,3.834
2014-09-23,3.816
2014-09-24,3.858
2014-09-25,3.868
2014-09-26,3.915
2014-09-29,3.954
2014-09-30,3.922
2014-10-01,3.86
2014-10-02,3.825
2014-10-03,3.866
2014-10-06,3.809
2014-10-07,3.844
2014-10-08,3.792
2014-10-09,3.791
2014-10-10,3.793
2014-10-13,3.819
2014-10-14,3.76
2014-10-15,3.755
2014-10-16,3.768
2014-10-17,3.772
2014-10-20,3.704
2014-10-21,3.705
2014-10-22,3.674
2014-10-23,3.641
2014-10-24,3.629
2014-10-27,3.593
2014-10-28,3.653
2014-10-29,3.802
2014-10-30,3.825
2014-10-31,3.846
2014-11-03,3.914
2014-11-04,3.944
2014-11-05,3.949
2014-11-06,3.953
2014-11-07,3.926
2014-11-10,3.859
2014-11-11,3.877
2014-11-12,3.89
2014-11-13,3.801
2014-11-14,3.807
2014-11-17,3.893
2014-11-18,3.857
2014-11-19,3.867
2014-11-20,3.869
2014-11-21,3.806
2014-11-24,3.839
2014-11-25,4.033
2014-11-26,4.009
2014-11-28,3.972
2014-12-01,3.971
2014-12-02,3.898
2014-12-03,3.852
2014-12-04,3.77
2014-12-05,3.857
2014-12-08,3.754
2014-12-09,3.796
2014-12-10,3.829
2014-12-11,3.799
2014-12-12,3.862
2014-12-15,3.815
2014-12-16,3.753
2014-12-17,3.791
2014-12-18,3.768
2014-12-19,3.668
2014-12-22,3.511
2014-12-23,3.55
2014-12-24,3.481
2014-12-26,3.469
2014-12-29,3.696
2014-12-30,3.639
2014-12-31,3.531
2015-01-02,3.558
2015-01-05,3.457
2015-01-06,3.463
2015-01-07,3.414
2015-01-08,3.457
2015-01-09,3.487
2015-01-12,3.376
2015-01-13,3.44
2015-01-14,3.579
2015-01-15,3.521
2015-01-16,3.531
2015-01-20,3.38
2015-01-21,3.454
2015-01-22,3.409
2015-01-23,3.472
2015-01-26,3.433
2015-01-27,3.478
2015-01-28,3.41
2015-01-29,3.32
2015-01-30,3.285
2015-02-02,3.277
2015-02-03,3.319
2015-02-04,3.271
2015-02-05,3.221
2015-02-06,3.238
2015-02-09,3.264
2015-02-10,3.313
2015-02-11,3.361
2015-02-12,3.321
2015-02-13,3.372
2015-02-17,3.341
2015-02-18,3.372
2015-02-19,3.37
2015-02-20,3.411
2015-02-23,3.342
2015-02-24,3.331
2015-02-25,3.279
2015-02-26,3.197
2015-02-27,3.214
2015-03-02,3.2
2015-03-03,3.217
2015-03-04,3.241
2015-03-05,3.277
2015-03-06,3.286
2015-03-09,3.188
2015-03-10,3.209
2015-03-11,3.247
2015-03-12,3.21
2015-03-13,3.196
2015-03-16,3.173
2015-03-17,3.231
2015-03-18,3.276
2015-03-19,3.237
2015-03-20,3.225
2015-03-23,3.202
2015-03-24,3.242
2015-03-25,3.193
2015-03-26,3.16
2015-03-27,3.171
2015-03-30,3.172
2015-03-31,3.174
2015-04-01,3.153
2015-04-02,3.226
2015-04-06,2.999
2015-04-07,3.016
2015-04-08,2.986
2015-04-09,2.937
2015-04-10,2.923
2015-04-13,2.894
2015-04-14,2.916
2015-04-15,2.959
2015-04-16,3.007
2015-04-17,2.979
2015-04-20,2.918
2015-04-21,2.95
2015-04-22,2.981
2015-04-23,2.929
2015-04-24,2.932
2015-04-27,2.905
2015-04-28,2.934
2015-04-29,2.98
2015-04-30,3.022
2015-05-01,3.04
2015-05-04,3.068
2015-05-05,3.071
2015-05-06,3.082
2015-05-07,3.077
2015-05-08,3.131
2015-05-11,3.083
2015-05-12,3.125
2015-05-13,3.138
2015-05-14,3.139
2015-05-15,3.138
2015-05-18,3.137
2015-05-19,3.121
2015-05-20,3.122
2015-05-21,3.127
2015-05-22,3.101
2015-05-26,3.064
2015-05-27,3.082
2015-05-28,3.022
2015-05-29,2.988
2015-06-01,3.0
2015-06-02,3.029
2015-06-03,2.995
2015-06-04,2.992
2015-06-05,2.968
2015-06-08,3.039
2015-06-09,3.116
2015-06-10,3.132
2015-06-11,3.114
2015-06-12,3.077
2015-06-15,3.134
2015-06-16,3.132
2015-06-17,3.121
2015-06-18,3.085
2015-06-19,3.109
2015-06-22,3.071
2015-06-23,3.079
2015-06-24,3.1
2015-06-25,3.127
2015-06-26,3.118
2015-06-29,3.124
2015-06-30,3.128
2015-07-01,3.112
2015-07-02,3.138
2015-07-06,3.093
2015-07-07,3.076
2015-07-08,3.069
2015-07-09,3.083
2015-07-10,3.11
2015-07-13,3.143
2015-07-14,3.116
2015-07-15,3.143
2015-07-16,3.116
2015-07-17,3.118
2015-07-20,3.104
2015-07-21,3.142
2015-07-22,3.142
2015-07-23,3.089
2015-07-24,3.066
2015-07-27,3.078
2015-07-28,3.099
2015-07-29,3.118
2015-07-30,3.062
2015-07-31,3.037
2015-08-03,3.035
2015-08-04,3.044
2015-08-05,3.026
2015-08-06,3.037
2015-08-07,3.036
2015-08-10,3.058
2015-08-11,3.055
2015-08-12,3.096
2015-08-13,3.037
2015-08-14,3.05
2015-08-17,3.014
2015-08-18,2.987
2015-08-19,2.976
2015-08-20,2.997
2015-08-21,2.942
2015-08-24,2.902
2015-08-25,2.902
2015-08-26,2.913
2015-08-27,2.897
2015-08-28,2.927
2015-08-31,2.901
2015-09-01,2.904
2015-09-02,2.885
2015-09-03,2.93
2015-09-04,2.922
2015-09-08,2.951
2015-09-09,2.926
2015-09-10,2.931
2015-09-11,2.922
2015-09-14,2.954
2015-09-15,2.942
2015-09-16,2.896
2015-09-17,2.891
2015-09-18,2.85
2015-09-21,2.83
2015-09-22,2.83
2015-09-23,2.836
2015-09-24,2.873
2015-09-25,2.838
2015-09-28,2.889
2015-09-29,2.84
2015-09-30,2.801
2015-10-01,2.75
2015-10-02,2.77
2015-10-05,2.784
2015-10-06,2.793
2015-10-07,2.792
2015-10-08,2.823
2015-10-09,2.828
2015-10-12,2.851
2015-10-13,2.837
2015-10-14,2.843
2015-10-15,2.796
2015-10-16,2.783
2015-10-19,2.792
2015-10-20,2.801
2015-10-21,2.767
2015-10-22,2.758
2015-10-23,2.702
2015-10-26,2.62
2015-10-27,2.639
2015-10-28,2.698
2015-10-29,2.661
2015-10-30,2.706
2015-11-02,2.687
2015-11-03,2.701
2015-11-04,2.691
2015-11-05,2.742
2015-11-06,2.745
2015-11-09,2.696
2015-11-10,2.729
2015-11-11,2.722
2015-11-12,2.726
2015-11-13,2.759
2015-11-16,2.765
2015-11-17,2.758
2015-11-18,2.712
2015-11-19,2.661
2015-11-20,2.587
2015-11-23,2.638
2015-11-24,2.634
2015-11-25,2.782
2015-11-27,2.739
2015-11-30,2.756
2015-12-01,2.761
2015-12-02,2.726
2015-12-03,2.72
2015-12-04,2.724
2015-12-07,2.689
2015-12-08,2.691
2015-12-09,2.697
2015-12-10,2.684
2015-12-11,2.667
2015-12-14,2.59
2015-12-15,2.55
2015-12-16,2.591
2015-12-17,2.629
2015-12-18,2.643
2015-12-21,2.67
2015-12-22,2.635
2015-12-23,2.648
2015-12-24,2.662
2015-12-28,2.762
2015-12-29,2.896
2015-12-30,2.808
2015-12-31,2.872
2016-01-04,2.868
2016-01-05,2.874
2016-01-06,2.878
2016-01-07,2.939
2016-01-08,2.995
2016-01-11,2.937
2016-01-12,2.867
2016-01-13,2.872
2016-01-14,2.817
2016-01-15,2.792
2016-01-19,2.796
2016-01-20,2.824
2016-01-21,2.836
2016-01-22,2.844
2016-01-25,2.853
2016-01-26,2.83
2016-01-27,2.813
2016-01-28,2.807
2016-01-29,2.853
2016-02-01,2.816
2016-02-02,2.775
2016-02-03,2.782
2016-02-04,2.766
2016-02-05,2.814
2016-02-08,2.819
2016-02-09,2.802
2016-02-10,2.768
2016-02-11,2.743
2016-02-12,2.719
2016-02-16,2.687
2016-02-17,2.697
2016-02-18,2.642
2016-02-19,2.595
2016-02-22,2.568
2016-02-23,2.547
2016-02-24,2.556
2016-02-25,2.502
2016-02-26,2.521
2016-02-29,2.557
2016-03-01,2.614
2016-03-02,2.612
2016-03-03,2.632
2016-03-04,2.647
2016-03-07,2.646
2016-03-08,2.641
2016-03-09,2.67
2016-03-10,2.738
2016-03-11,2.759
2016-03-14,2.75
2016-03-15,2.758
2016-03-16,2.777
2016-03-17,2.812
2016-03-18,2.799
2016-03-21,2.763
2016-03-22,2.799
2016-03-23,2.786
2016-03-24,2.822
2016-03-28,2.858
2016-03-29,2.896
2016-03-30,2.687
2016-03-31,2.631
2016-04-01,2.629
2016-04-04,2.645
2016-04-05,2.631
2016-04-06,2.621
2016-04-07,2.66
2016-04-08,2.672
2016-04-11,2.659
2016-04-12,2.687
2016-04-13,2.695
2016-04-14,2.683
2016-04-15,2.666
2016-04-18,2.714
2016-04-19,2.757
2016-04-20,2.756
2016-04-21,2.798
2016-04-22,2.835
2016-04-25,2.829
2016-04-26,2.85
2016-04-27,2.886
2016-04-28,2.872
2016-04-29,2.878
2016-05-02,2.847
2016-05-03,2.856
2016-05-04,2.879
2016-05-05,2.885
2016-05-06,2.863
2016-05-09,2.841
2016-05-10,2.835
2016-05-11,2.83
2016-05-12,2.815
2016-05-13,2.791
2016-05-16,2.764
2016-05-17,2.743
2016-05-18,2.71
2016-05-19,2.752
2016-05-20,2.763
2016-05-23,2.778
2016-05-24,2.78
2016-05-25,2.834
2016-05-26,2.851
2016-05-27,2.896
2016-05-31,2.904
2016-06-01,2.892
2016-06-02,2.909
2016-06-03,2.905
